Zmienna;Typ informacji;Jednostka terytorialna;Płeć;Wiek - pojedyncze roczniki;Szereg czasowy;Wartość
Ludność;[osoba];POLSKA;Mężczyźni;62 lata;2013;245972
Ludność;[osoba];POLSKA;Mężczyźni;68 lat;2013;116394
Ludność;[osoba];POLSKA;Mężczyźni;57 lat;2013;283967
Ludność;[osoba];POLSKA;Kobiety;9 lat;2013;173854
Ludność;[osoba];POLSKA;Ogółem;86 lat;2013;102173
Ludność;[osoba];POLSKA;Kobiety;84 lata;2013;97327
Ludność;[osoba];POLSKA;Ogółem;97 lat;2013;3690
Ludność;[osoba];POLSKA;Kobiety;79 lat;2013;132677
Ludność;[osoba];POLSKA;Ogółem;91 lat;2013;38493
Ludność;[osoba];POLSKA;Ogółem;4 lata;2013;433879
Ludność;[osoba];POLSKA;Ogółem;34 lata;2013;634889
Ludność;[osoba];POLSKA;Ogółem;85 lat;2013;123619
Ludność;[osoba];POLSKA;Mężczyźni;52 lata;2013;251525
Ludność;[osoba];POLSKA;Ogółem;8 lat;2013;369354
Ludność;[osoba];POLSKA;Mężczyźni;69 lat;2013;111782
Ludność;[osoba];POLSKA;Mężczyźni;22 lata;2013;271700
Ludność;[osoba];POLSKA;Mężczyźni;11 lat;2013;182048
Ludność;[osoba];POLSKA;Mężczyźni;17 lat;2013;217671
Ludność;[osoba];POLSKA;Mężczyźni;44 lata;2013;237742
Ludność;[osoba];POLSKA;Mężczyźni;39 lat;2013;289129
Ludność;[osoba];POLSKA;Mężczyźni;33 lata;2013;323466
Ludność;[osoba];POLSKA;Mężczyźni;28 lat;2013;323505
Ludność;[osoba];POLSKA;Kobiety;72 lata;2013;148673
Ludność;[osoba];POLSKA;Kobiety;67 lat;2013;211808
Ludność;[osoba];POLSKA;Kobiety;6 lat;2013;196853
Ludność;[osoba];POLSKA;Kobiety;54 lata;2013;292401
Ludność;[osoba];POLSKA;Ogółem;67 lat;2013;378863
Ludność;[osoba];POLSKA;Ogółem;63 lata;2013;504198
Ludność;[osoba];POLSKA;Ogółem;58 lat;2013;592813
Ludność;[osoba];POLSKA;Ogółem;61 lat;2013;546174
Ludność;[osoba];POLSKA;Ogółem;72 lata;2013;252004
Ludność;[osoba];POLSKA;Kobiety;92 lata;2013;20007
Ludność;[osoba];POLSKA;Mężczyźni;50 lat;2013;242501
Ludność;[osoba];POLSKA;Ogółem;17 lat;2013;424498
Ludność;[osoba];POLSKA;Ogółem;28 lat;2013;637626
Ludność;[osoba];POLSKA;Mężczyźni;99 lat;2013;472
Ludność;[osoba];POLSKA;Ogółem;9 lat;2013;357584
Ludność;[osoba];POLSKA;Kobiety;88 lat;2013;58076
Ludność;[osoba];POLSKA;Ogółem;48 lat;2013;467965
Ludność;[osoba];POLSKA;Ogółem;42 lata;2013;506625
Ludność;[osoba];POLSKA;Ogółem;95 lat;2013;6599
Ludność;[osoba];POLSKA;Mężczyźni;76 lat;2013;91078
Ludność;[osoba];POLSKA;Mężczyźni;54 lata;2013;279557
Ludność;[osoba];POLSKA;Mężczyźni;70 lat;2013;105751
Ludność;[osoba];POLSKA;Mężczyźni;65 lat;2013;207801
Ludność;[osoba];POLSKA;Mężczyźni;81 lat;2013;63125
Ludność;[osoba];POLSKA;Mężczyźni;6 lat;2013;207188
Ludność;[osoba];POLSKA;Mężczyźni;16 lat;2013;208909
Ludność;[osoba];POLSKA;Mężczyźni;38 lat;2013;299527
Ludność;[osoba];POLSKA;Mężczyźni;43 lata;2013;247995
Ludność;[osoba];POLSKA;Mężczyźni;32 lata;2013;317834
Ludność;[osoba];POLSKA;Mężczyźni;49 lat;2013;238872
Ludność;[osoba];POLSKA;Mężczyźni;1 rok;2013;199988
Ludność;[osoba];POLSKA;Mężczyźni;91 lat;2013;9006
Ludność;[osoba];POLSKA;Mężczyźni;41 lat;2013;266724
Ludność;[osoba];POLSKA;Mężczyźni;30 lat;2013;342987
Ludność;[osoba];POLSKA;Mężczyźni;36 lat;2013;310082
Ludność;[osoba];POLSKA;Kobiety;100 lat i więcej;2013;3398
Ludność;[osoba];POLSKA;Kobiety;94 lata;2013;9869
Ludność;[osoba];POLSKA;Ogółem;100 lat i więcej;2013;4242
Ludność;[osoba];POLSKA;Kobiety;13 lat;2013;183792
Ludność;[osoba];POLSKA;Mężczyźni;35 lat;2013;312520
Ludność;[osoba];POLSKA;Mężczyźni;24 lata;2013;279889
Ludność;[osoba];POLSKA;Kobiety;93 lata;2013;14487
Ludność;[osoba];POLSKA;Mężczyźni;3 lata;2013;213090
Ludność;[osoba];POLSKA;Ogółem;1 rok;2013;388703
Ludność;[osoba];POLSKA;Mężczyźni;46 lat;2013;230995
Ludność;[osoba];POLSKA;Ogółem;31 lat;2013;655933
Ludność;[osoba];POLSKA;Ogółem;82 lata;2013;175055
Ludność;[osoba];POLSKA;Ogółem;77 lat;2013;234183
Ludność;[osoba];POLSKA;Ogółem;71 lat;2013;240525
Ludność;[osoba];POLSKA;Mężczyźni;60 lat;2013;263474
Ludność;[osoba];POLSKA;Mężczyźni;71 lat;2013;100064
Ludność;[osoba];POLSKA;Kobiety;17 lat;2013;206827
Ludność;[osoba];POLSKA;Kobiety;28 lat;2013;314121
Ludność;[osoba];POLSKA;Kobiety;33 lata;2013;315816
Ludność;[osoba];POLSKA;Kobiety;22 lata;2013;260252
Ludność;[osoba];POLSKA;Kobiety;51 lat;2013;247793
Ludność;[osoba];POLSKA;Kobiety;44 lata;2013;235173
Ludność;[osoba];POLSKA;Ogółem;16 lat;2013;407957
Ludność;[osoba];POLSKA;Ogółem;12 lat;2013;367200
Ludność;[osoba];POLSKA;Ogółem;27 lat;2013;602508
Ludność;[osoba];POLSKA;Ogółem;38 lat;2013;592060
Ludność;[osoba];POLSKA;Kobiety;99 lat;2013;1972
Ludność;[osoba];POLSKA;Ogółem;30 lat;2013;677329
Ludność;[osoba];POLSKA;Ogółem;25 lat;2013;566374
Ludność;[osoba];POLSKA;Ogółem;36 lat;2013;611542
Ludność;[osoba];POLSKA;Ogółem;13 lat;2013;377259
Ludność;[osoba];POLSKA;Ogółem;19 lat;2013;464004
Ludność;[osoba];POLSKA;Mężczyźni;95 lat;2013;1395
Ludność;[osoba];POLSKA;Kobiety;0lat;2013;175235
Ludność;[osoba];POLSKA;Kobiety;91 lat;2013;29487
Ludność;[osoba];POLSKA;Mężczyźni;5 lat;2013;221132
Ludność;[osoba];POLSKA;Kobiety;30 lat;2013;334342
Ludność;[osoba];POLSKA;Kobiety;78 lat;2013;140819
Ludność;[osoba];POLSKA;Ogółem;90 lat;2013;50166
Ludność;[osoba];POLSKA;Kobiety;89 lat;2013;45286
Ludność;[osoba];POLSKA;Kobiety;83 lata;2013;111516
Ludność;[osoba];POLSKA;Ogółem;49 lat;2013;478212
Ludność;[osoba];POLSKA;Ogółem;43 lata;2013;491196
Ludność;[osoba];POLSKA;Ogółem;96 lat;2013;4820
Ludność;[osoba];POLSKA;Ogółem;78 lat;2013;221326
Ludność;[osoba];POLSKA;Ogółem;83 lata;2013;164587
Ludność;[osoba];POLSKA;Mężczyźni;72 lata;2013;103331
Ludność;[osoba];POLSKA;Mężczyźni;61 lat;2013;255324
Ludność;[osoba];POLSKA;Mężczyźni;67 lat;2013;167055
Ludność;[osoba];POLSKA;Mężczyźni;56 lat;2013;288717
Ludność;[osoba];POLSKA;Ogółem;22 lata;2013;531952
Ludność;[osoba];POLSKA;Ogółem;39 lat;2013;570567
Ludność;[osoba];POLSKA;Kobiety;12 lat;2013;178906
Ludność;[osoba];POLSKA;Ogółem;33 lata;2013;639282
Ludność;[osoba];POLSKA;Kobiety;34 lata;2013;312543
Ludność;[osoba];POLSKA;Ogółem;59 lat;2013;566872
Ludność;[osoba];POLSKA;Kobiety;69 lat;2013;149750
Ludność;[osoba];POLSKA;Kobiety;63 lata;2013;271928
Ludność;[osoba];POLSKA;Kobiety;85 lat;2013;86183
Ludność;[osoba];POLSKA;Ogółem;53 lata;2013;537866
Ludność;[osoba];POLSKA;Ogółem;87 lat;2013;88253
Ludność;[osoba];POLSKA;Kobiety;8 lat;2013;180069
Ludność;[osoba];POLSKA;Mężczyźni;53 lata;2013;263682
Ludność;[osoba];POLSKA;Mężczyźni;87 lat;2013;23638
Ludność;[osoba];POLSKA;Ogółem;7 lat;2013;383617
Ludność;[osoba];POLSKA;Ogółem;64 lata;2013;477907
Ludność;[osoba];POLSKA;Ogółem;80 lat;2013;191494
Ludność;[osoba];POLSKA;Mężczyźni;59 lat;2013;269101
Ludność;[osoba];POLSKA;Kobiety;96 lat;2013;3833
Ludność;[osoba];POLSKA;Kobiety;90 lat;2013;37701
Ludność;[osoba];POLSKA;Mężczyźni;15 lat;2013;201074
Ludność;[osoba];POLSKA;Mężczyźni;20 lat;2013;246613
Ludność;[osoba];POLSKA;Mężczyźni;26 lat;2013;293754
Ludność;[osoba];POLSKA;Mężczyźni;48 lat;2013;234189
Ludność;[osoba];POLSKA;Kobiety;35 lat;2013;304187
Ludność;[osoba];POLSKA;Kobiety;3 lata;2013;201554
Ludność;[osoba];POLSKA;Kobiety;19 lat;2013;227786
Ludność;[osoba];POLSKA;Kobiety;24 lata;2013;269363
Ludność;[osoba];POLSKA;Kobiety;46 lat;2013;229151
Ludność;[osoba];POLSKA;Ogółem;15 lat;2013;391481
Ludność;[osoba];POLSKA;Ogółem;26 lat;2013;577107
Ludność;[osoba];POLSKA;Mężczyźni;97 lat;2013;745
Ludność;[osoba];POLSKA;Ogółem;37 lat;2013;613397
Ludność;[osoba];POLSKA;Kobiety;10 lat;2013;171210
Ludność;[osoba];POLSKA;Mężczyźni;66 lat;2013;189016
Ludność;[osoba];POLSKA;Mężczyźni;55 lat;2013;286947
Ludność;[osoba];POLSKA;Ogółem;68 lat;2013;268089
Ludność;[osoba];POLSKA;Ogółem;62 lata;2013;532556
Ludność;[osoba];POLSKA;Mężczyźni;82 lata;2013;58238
Ludność;[osoba];POLSKA;Mężczyźni;77 lat;2013;86898
Ludność;[osoba];POLSKA;Kobiety;39 lat;2013;281438
Ludność;[osoba];POLSKA;Kobiety;68 lat;2013;151695
Ludność;[osoba];POLSKA;Kobiety;57 lat;2013;305680
Ludność;[osoba];POLSKA;Kobiety;62 lata;2013;286584
Ludność;[osoba];POLSKA;Kobiety;73 lata;2013;154407
Ludność;[osoba];POLSKA;Ogółem;23 lata;2013;544488
Ludność;[osoba];POLSKA;Ogółem;32 lata;2013;627765
Ludność;[osoba];POLSKA;Ogółem;29 lat;2013;657703
Ludność;[osoba];POLSKA;Ogółem;18 lat;2013;436369
Ludność;[osoba];POLSKA;Ogółem;69 lat;2013;261532
Ludność;[osoba];POLSKA;Ogółem;74 lata;2013;252477
Ludność;[osoba];POLSKA;Ogółem;35 lat;2013;616707
Ludność;[osoba];POLSKA;Ogółem;3 lata;2013;414644
Ludność;[osoba];POLSKA;Ogółem;41 lat;2013;527557
Ludność;[osoba];POLSKA;Ogółem;24 lata;2013;549252
Ludność;[osoba];POLSKA;Ogółem;40 lat;2013;547955
Ludność;[osoba];POLSKA;Ogółem;57 lat;2013;589647
Ludność;[osoba];POLSKA;Ogółem;46 lat;2014;463036
Ludność;[osoba];POLSKA;Ogółem;99 lat;2014;1901
Ludność;[osoba];POLSKA;Ogółem;93 lata;2014;21022
Ludność;[osoba];POLSKA;Kobiety;1 rok;2014;179611
Ludność;[osoba];POLSKA;Mężczyźni;96 lat;2014;1018
Ludność;[osoba];POLSKA;Ogółem;51 lat;2014;485384
Ludność;[osoba];POLSKA;Kobiety;26 lat;2014;278346
Ludność;[osoba];POLSKA;Kobiety;20 lat;2014;227623
Ludność;[osoba];POLSKA;Kobiety;15 lat;2014;185303
Ludność;[osoba];POLSKA;Kobiety;31 lat;2014;333831
Ludność;[osoba];POLSKA;Kobiety;5 lat;2014;211566
Ludność;[osoba];POLSKA;Kobiety;25 lat;2014;269108
Ludność;[osoba];POLSKA;Kobiety;2 lata;2014;188839
Ludność;[osoba];POLSKA;Kobiety;14 lat;2014;183639
Ludność;[osoba];POLSKA;Kobiety;36 lat;2014;303692
Ludność;[osoba];POLSKA;Kobiety;49 lat;2014;233146
Ludność;[osoba];POLSKA;Kobiety;81 lat;2014;118507
Ludność;[osoba];POLSKA;Kobiety;87 lat;2014;65601
Ludność;[osoba];POLSKA;Kobiety;76 lat;2014;147182
Ludność;[osoba];POLSKA;Ogółem;52 lata;2014;489069
Ludność;[osoba];POLSKA;Ogółem;94 lata;2014;14869
Ludność;[osoba];POLSKA;Ogółem;47 lat;2014;458390
Ludność;[osoba];POLSKA;Mężczyźni;12 lat;2014;181923
Ludność;[osoba];POLSKA;Mężczyźni;34 lata;2014;322784
Ludność;[osoba];POLSKA;Mężczyźni;29 lat;2014;323022
Ludność;[osoba];POLSKA;Mężczyźni;45 lat;2014;236651
Ludność;[osoba];POLSKA;Mężczyźni;4 lata;2014;213046
Ludność;[osoba];POLSKA;Ogółem;11 lat;2014;350999
Ludność;[osoba];POLSKA;Kobiety;98 lat;2014;2191
Ludność;[osoba];POLSKA;Kobiety;71 lat;2014;141622
Ludność;[osoba];POLSKA;Kobiety;66 lat;2014;248079
Ludność;[osoba];POLSKA;Kobiety;58 lat;2014;303984
Ludność;[osoba];POLSKA;Kobiety;52 lata;2014;246921
Ludność;[osoba];POLSKA;Kobiety;82 lata;2014;116818
Ludność;[osoba];POLSKA;Ogółem;65 lat;2014;470131
Ludność;[osoba];POLSKA;Ogółem;56 lat;2014;585045
Ludność;[osoba];POLSKA;Ogółem;76 lat;2014;237145
Ludność;[osoba];POLSKA;Ogółem;50 lat;2014;475825
Ludność;[osoba];POLSKA;Mężczyźni;6 lat;2014;220997
Ludność;[osoba];POLSKA;Ogółem;81 lat;2014;180416
Ludność;[osoba];POLSKA;Mężczyźni;92 lata;2014;7233
Ludność;[osoba];POLSKA;Mężczyźni;80 lat;2014;67960
Ludność;[osoba];POLSKA;Mężczyźni;10 lat;2014;183586
Ludność;[osoba];POLSKA;Mężczyźni;27 lat;2014;293285
Ludność;[osoba];POLSKA;Mężczyźni;21 lat;2014;246208
Ludność;[osoba];POLSKA;Kobiety;95 lat;2014;7611
Ludność;[osoba];POLSKA;Ogółem;0lat;2014;366672
Ludność;[osoba];POLSKA;Mężczyźni;25 lat;2014;279493
Ludność;[osoba];POLSKA;Mężczyźni;14 lat;2014;193302
Ludność;[osoba];POLSKA;Mężczyźni;2 lata;2014;200089
Ludność;[osoba];POLSKA;Mężczyźni;47 lat;2014;229778
Ludność;[osoba];POLSKA;Mężczyźni;13 lat;2014;188132
Ludność;[osoba];POLSKA;Kobiety;59 lat;2014;306971
Ludność;[osoba];POLSKA;Mężczyźni;19 lat;2014;222154
Ludność;[osoba];POLSKA;Mężczyźni;100 lat i więcej;2014;963
Ludność;[osoba];POLSKA;Mężczyźni;40 lat;2014;288273
Ludność;[osoba];POLSKA;Kobiety;50 lat;2014;238608
Ludność;[osoba];POLSKA;Kobiety;43 lata;2014;251076
Ludność;[osoba];POLSKA;Kobiety;38 lat;2014;302422
Ludność;[osoba];POLSKA;Kobiety;61 lat;2014;293567
Ludność;[osoba];POLSKA;Ogółem;66 lat;2014;450612
Ludność;[osoba];POLSKA;Kobiety;56 lat;2014;301491
Ludność;[osoba];POLSKA;Mężczyźni;55 lat;2014;276430
Ludność;[osoba];POLSKA;Kobiety;11 lat;2014;171060
Ludność;[osoba];POLSKA;Mężczyźni;98 lat;2014;508
Ludność;[osoba];POLSKA;Mężczyźni;73 lata;2014;99243
Ludność;[osoba];POLSKA;Mężczyźni;79 lat;2014;75344
Ludność;[osoba];POLSKA;Ogółem;44 lata;2014;489528
Ludność;[osoba];POLSKA;Kobiety;97 lat;2014;2807
Ludność;[osoba];POLSKA;Ogółem;10 lat;2014;357334
Ludność;[osoba];POLSKA;Ogółem;55 lat;2014;567507
Ludność;[osoba];POLSKA;Ogółem;21 lat;2014;482484
Ludność;[osoba];POLSKA;Ogółem;5 lat;2014;433638
Ludność;[osoba];POLSKA;Mężczyźni;63 lata;2014;241015
Ludność;[osoba];POLSKA;Mężczyźni;74 lata;2014;98792
Ludność;[osoba];POLSKA;Ogółem;2 lata;2014;388928
Ludność;[osoba];POLSKA;Mężczyźni;85 lat;2014;39380
Ludność;[osoba];POLSKA;Ogółem;14 lat;2014;376941
Ludność;[osoba];POLSKA;Mężczyźni;8 lat;2014;196693
Ludność;[osoba];POLSKA;Kobiety;42 lata;2014;260383
Ludność;[osoba];POLSKA;Kobiety;37 lat;2014;300960
Ludność;[osoba];POLSKA;Mężczyźni;93 lata;2014;4806
Ludność;[osoba];POLSKA;Mężczyźni;88 lat;2014;20248
Ludność;[osoba];POLSKA;Kobiety;60 lat;2014;295723
Ludność;[osoba];POLSKA;Kobiety;55 lat;2014;291077
Ludność;[osoba];POLSKA;Kobiety;64 lata;2014;269464
Ludność;[osoba];POLSKA;Kobiety;7 lat;2014;196728
Ludność;[osoba];POLSKA;Kobiety;86 lat;2014;78487
Ludność;[osoba];POLSKA;Kobiety;80 lat;2014;126963
Ludność;[osoba];POLSKA;Ogółem;88 lat;2014;77510
Ludność;[osoba];POLSKA;Kobiety;75 lat;2014;149837
Ludność;[osoba];POLSKA;Kobiety;70 lat;2014;147493
Ludność;[osoba];POLSKA;Kobiety;65 lat;2014;257628
Ludność;[osoba];POLSKA;Ogółem;6 lat;2014;431591
Ludność;[osoba];POLSKA;Ogółem;54 lata;2014;534028
Ludność;[osoba];POLSKA;Ogółem;89 lat;2014;67673
Ludność;[osoba];POLSKA;Mężczyźni;83 lata;2014;52914
Ludność;[osoba];POLSKA;Mężczyźni;78 lat;2014;81678
Ludność;[osoba];POLSKA;Mężczyźni;94 lata;2014;3463
Ludność;[osoba];POLSKA;Mężczyźni;89 lat;2014;16986
Ludność;[osoba];POLSKA;Mężczyźni;23 lata;2014;271333
Ludność;[osoba];POLSKA;Mężczyźni;18 lat;2014;217377
Ludność;[osoba];POLSKA;Kobiety;29 lat;2014;313714
Ludność;[osoba];POLSKA;Kobiety;23 lata;2014;260086
Ludność;[osoba];POLSKA;Kobiety;45 lat;2014;234696
Ludność;[osoba];POLSKA;Kobiety;18 lat;2014;206693
Ludność;[osoba];POLSKA;Kobiety;4 lata;2014;201490
Ludność;[osoba];POLSKA;Kobiety;47 lat;2014;228612
Ludność;[osoba];POLSKA;Kobiety;74 lata;2014;151166
Ludność;[osoba];POLSKA;Kobiety;8 lat;2014;186670
Ludność;[osoba];POLSKA;Ogółem;92 lata;2014;31598
Ludność;[osoba];POLSKA;Ogółem;98 lat;2014;2699
Ludność;[osoba];POLSKA;Ogółem;70 lat;2014;255746
Ludność;[osoba];POLSKA;Ogółem;45 lat;2014;471347
Ludność;[osoba];POLSKA;Ogółem;75 lat;2014;244320
Ludność;[osoba];POLSKA;Mężczyźni;75 lat;2014;94483
Ludność;[osoba];POLSKA;Mężczyźni;7 lat;2014;207027
Ludność;[osoba];POLSKA;Mężczyźni;64 lata;2014;227319
Ludność;[osoba];POLSKA;Mężczyźni;86 lat;2014;32946
Ludność;[osoba];POLSKA;Mężczyźni;42 lata;2014;265809
Ludność;[osoba];POLSKA;Mężczyźni;48 lat;2014;230529
Ludność;[osoba];POLSKA;Mężczyźni;37 lat;2014;309292
Ludność;[osoba];POLSKA;Mężczyźni;31 lat;2014;342246
Ludność;[osoba];POLSKA;Mężczyźni;0lat;2014;188626
Ludność;[osoba];POLSKA;Mężczyźni;90 lat;2014;12558
Ludność;[osoba];POLSKA;Kobiety;48 lat;2014;230230
Ludność;[osoba];POLSKA;Kobiety;40 lat;2014;280926
Ludność;[osoba];POLSKA;Mężczyźni;9 lat;2014;189136
Ludność;[osoba];POLSKA;Mężczyźni;84 lata;2014;47763
Ludność;[osoba];POLSKA;Kobiety;53 lata;2014;257147
Ludność;[osoba];POLSKA;Ogółem;20 lat;2014;463417
Ludność;[osoba];POLSKA;Kobiety;32 lata;2014;322331
Ludność;[osoba];POLSKA;Kobiety;21 lat;2014;236276
Ludność;[osoba];POLSKA;Kobiety;27 lat;2014;283065
Ludność;[osoba];POLSKA;Kobiety;16 lat;2014;190279
Ludność;[osoba];POLSKA;Mężczyźni;51 lat;2014;240720
Ludność;[osoba];POLSKA;Ogółem;84 lata;2014;151681
Ludność;[osoba];POLSKA;Ogółem;73 lata;2014;245081
Ludność;[osoba];POLSKA;Ogółem;79 lat;2014;210871
Ludność;[osoba];POLSKA;Mężczyźni;62 lata;2014;250432
Ludność;[osoba];POLSKA;Mężczyźni;68 lat;2014;162248
Ludność;[osoba];POLSKA;Mężczyźni;57 lat;2014;284976
Ludność;[osoba];POLSKA;Kobiety;9 lat;2014;179950
Ludność;[osoba];POLSKA;Ogółem;86 lat;2014;111433
Ludność;[osoba];POLSKA;Kobiety;84 lata;2014;103918
Ludność;[osoba];POLSKA;Ogółem;97 lat;2014;3505
Ludność;[osoba];POLSKA;Kobiety;79 lat;2014;135527
Ludność;[osoba];POLSKA;Ogółem;91 lat;2014;41960
Ludność;[osoba];POLSKA;Ogółem;4 lata;2014;414536
Ludność;[osoba];POLSKA;Ogółem;34 lata;2014;638110
Ludność;[osoba];POLSKA;Mężczyźni;58 lat;2014;280202
Ludność;[osoba];POLSKA;Ogółem;85 lat;2014;128829
Ludność;[osoba];POLSKA;Mężczyźni;52 lata;2014;242148
Ludność;[osoba];POLSKA;Ogółem;8 lat;2014;383363
Ludność;[osoba];POLSKA;Mężczyźni;69 lat;2014;112987
Ludność;[osoba];POLSKA;Mężczyźni;22 lata;2014;255462
Ludność;[osoba];POLSKA;Mężczyźni;17 lat;2014;208684
Ludność;[osoba];POLSKA;Mężczyźni;11 lat;2014;179939
Ludność;[osoba];POLSKA;Mężczyźni;39 lat;2014;298655
Ludność;[osoba];POLSKA;Mężczyźni;33 lata;2014;317245
Ludność;[osoba];POLSKA;Mężczyźni;28 lat;2014;305108
Ludność;[osoba];POLSKA;Kobiety;41 lat;2014;270551
Ludność;[osoba];POLSKA;Kobiety;72 lata;2014;137995
Ludność;[osoba];POLSKA;Kobiety;67 lat;2014;230727
Ludność;[osoba];POLSKA;Kobiety;6 lat;2014;210594
Ludność;[osoba];POLSKA;Kobiety;54 lata;2014;272993
Ludność;[osoba];POLSKA;Ogółem;67 lat;2014;414552
Ludność;[osoba];POLSKA;Ogółem;58 lat;2014;584186
Ludność;[osoba];POLSKA;Ogółem;61 lat;2014;552412
Ludność;[osoba];POLSKA;Ogółem;63 lata;2014;525171
Ludność;[osoba];POLSKA;Mężczyźni;56 lat;2014;283554
Ludność;[osoba];POLSKA;Ogółem;72 lata;2014;234393
Ludność;[osoba];POLSKA;Kobiety;92 lata;2014;24365
Ludność;[osoba];POLSKA;Mężczyźni;50 lat;2014;237217
Ludność;[osoba];POLSKA;Ogółem;28 lat;2014;601662
Ludność;[osoba];POLSKA;Ogółem;9 lat;2014;369086
Ludność;[osoba];POLSKA;Kobiety;88 lat;2014;57262
Ludność;[osoba];POLSKA;Kobiety;77 lat;2014;144655
Ludność;[osoba];POLSKA;Ogółem;42 lata;2014;526192
Ludność;[osoba];POLSKA;Ogółem;48 lat;2014;460759
Ludność;[osoba];POLSKA;Ogółem;95 lat;2014;9775
Ludność;[osoba];POLSKA;Mężczyźni;76 lat;2014;89963
Ludność;[osoba];POLSKA;Mężczyźni;54 lata;2014;261035
Ludność;[osoba];POLSKA;Mężczyźni;70 lat;2014;108253
Ludność;[osoba];POLSKA;Mężczyźni;65 lat;2014;212503
Ludność;[osoba];POLSKA;Mężczyźni;81 lat;2014;61909
Ludność;[osoba];POLSKA;Mężczyźni;16 lat;2014;200894
Ludność;[osoba];POLSKA;Mężczyźni;38 lat;2014;309618
Ludność;[osoba];POLSKA;Mężczyźni;43 lata;2014;254063
Ludność;[osoba];POLSKA;Mężczyźni;32 lata;2014;332506
Ludność;[osoba];POLSKA;Mężczyźni;49 lat;2014;232704
Ludność;[osoba];POLSKA;Mężczyźni;1 rok;2014;189643
Ludność;[osoba];POLSKA;Mężczyźni;91 lat;2014;10269
Ludność;[osoba];POLSKA;Mężczyźni;41 lat;2014;276014
Ludność;[osoba];POLSKA;Mężczyźni;30 lat;2014;333432
Ludność;[osoba];POLSKA;Mężczyźni;36 lat;2014;311762
Ludność;[osoba];POLSKA;Kobiety;100 lat i więcej;2014;3865
Ludność;[osoba];POLSKA;Ogółem;100 lat i więcej;2014;4828
Ludność;[osoba];POLSKA;Kobiety;13 lat;2014;178756
Ludność;[osoba];POLSKA;Mężczyźni;35 lat;2014;321594
Ludność;[osoba];POLSKA;Mężczyźni;24 lata;2014;277177
Ludność;[osoba];POLSKA;Kobiety;93 lata;2014;16216
Ludność;[osoba];POLSKA;Mężczyźni;3 lata;2014;204087
Ludność;[osoba];POLSKA;Ogółem;1 rok;2014;369254
Ludność;[osoba];POLSKA;Mężczyźni;46 lat;2014;232516
Ludność;[osoba];POLSKA;Ogółem;31 lat;2014;676077
Ludność;[osoba];POLSKA;Ogółem;60 lat;2014;560449
Ludność;[osoba];POLSKA;Ogółem;82 lata;2014;174606
Ludność;[osoba];POLSKA;Ogółem;77 lat;2014;230720
Ludność;[osoba];POLSKA;Ogółem;71 lat;2014;243571
Ludność;[osoba];POLSKA;Mężczyźni;60 lat;2014;264726
Ludność;[osoba];POLSKA;Mężczyźni;71 lat;2014;101949
Ludność;[osoba];POLSKA;Kobiety;17 lat;2014;198911
Ludność;[osoba];POLSKA;Kobiety;28 lat;2014;296554
Ludność;[osoba];POLSKA;Kobiety;33 lata;2014;309439
Ludność;[osoba];POLSKA;Kobiety;22 lata;2014;245672
Ludność;[osoba];POLSKA;Kobiety;51 lat;2014;244664
Ludność;[osoba];POLSKA;Kobiety;44 lata;2014;242675
Ludność;[osoba];POLSKA;Ogółem;16 lat;2014;391173
Ludność;[osoba];POLSKA;Ogółem;27 lat;2014;576350
Ludność;[osoba];POLSKA;Kobiety;99 lat;2014;1566
Ludność;[osoba];POLSKA;Ogółem;12 lat;2014;354479
Ludność;[osoba];POLSKA;Ogółem;38 lat;2014;612040
Ludność;[osoba];POLSKA;Ogółem;30 lat;2014;656700
Ludność;[osoba];POLSKA;Ogółem;25 lat;2014;548601
Ludność;[osoba];POLSKA;Ogółem;36 lat;2014;615454
Ludność;[osoba];POLSKA;Ogółem;13 lat;2014;366888
Ludność;[osoba];POLSKA;Ogółem;19 lat;2014;435582
Ludność;[osoba];POLSKA;Mężczyźni;95 lat;2014;2164
Ludność;[osoba];POLSKA;Mężczyźni;44 lata;2014;246853
Ludność;[osoba];POLSKA;Kobiety;0lat;2014;178046
Ludność;[osoba];POLSKA;Kobiety;91 lat;2014;31691
Ludność;[osoba];POLSKA;Mężczyźni;5 lat;2014;222072
Ludność;[osoba];POLSKA;Kobiety;30 lat;2014;323268
Ludność;[osoba];POLSKA;Kobiety;78 lat;2014;142481
Ludność;[osoba];POLSKA;Ogółem;90 lat;2014;51388
Ludność;[osoba];POLSKA;Kobiety;89 lat;2014;50687
Ludność;[osoba];POLSKA;Kobiety;83 lata;2014;109642
Ludność;[osoba];POLSKA;Ogółem;49 lat;2014;465850
Ludność;[osoba];POLSKA;Ogółem;43 lata;2014;505139
Ludność;[osoba];POLSKA;Ogółem;96 lat;2014;4975
Ludność;[osoba];POLSKA;Ogółem;78 lat;2014;224159
Ludność;[osoba];POLSKA;Ogółem;83 lata;2014;162556
Ludność;[osoba];POLSKA;Mężczyźni;72 lata;2014;96398
Ludność;[osoba];POLSKA;Mężczyźni;61 lat;2014;258845
Ludność;[osoba];POLSKA;Mężczyźni;67 lat;2014;183825
Ludność;[osoba];POLSKA;Ogółem;22 lata;2014;501134
Ludność;[osoba];POLSKA;Ogółem;17 lat;2014;407595
Ludność;[osoba];POLSKA;Mężczyźni;99 lat;2014;335
